chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
100,100,171314,0,0,0,0,0,2,6.4,3.2,6,Rúben,2.2,350,False,,2023-12-28T09:30:09.403983Z,55,171314.jpg,2.4,Gato Alves Dias,6.4,False,,a,13,43,45,651539,3322,822192,1620,0.4,8.2,Rúben,1567,0,0,4,21,1,0,0,0,0,0,1,295,357.0,112.6,127.0,59.8,17,0.81,1.01,1.82,17.22,107,38,210,51,173,32,164,41,,,,,,,0.05,0.0,0.06,0.11,0.99,1.21,102,10,145,46,254,81,59,19,0.98,0.23
100,100,121160,0,0,0,0,0,1,7.6,3.8,7,Ederson,2.8,352,False,,2024-01-13T22:30:10.940316Z,55,121160.jpg,3.0,Santana de Moraes,15.1,False,,a,13,43,65,1341560,7112,1571141,4783,0.5,11.8,Ederson M.,1897,0,0,6,22,0,0,0,4,0,36,1,359,362.6,10.0,0.0,37.2,22,0.00,0.02,0.02,19.79,102,17,430,8,800,92,253,17,,,,,,,0.0,1.71,0.0,0.0,0.94,1.04,99,2,106,11,166,19,28,4,1.04,0.28
,,209244,0,0,5,-5,2,3,17.6,8.8,3,Phil,7.8,353,True,,,80,209244.jpg,5.5,Foden,30.3,False,,a,13,43,127,4708693,39339,2534828,18354,1.0,15.9,Foden,1860,8,7,8,21,0,0,0,1,0,0,15,492,608.2,713.9,647.0,197.2,21,5.56,4.14,9.70,19.43,15,5,11,7,12,6,4,3,,,,,,,0.27,0.0,0.2,0.47,0.94,1.02,15,10,3,3,14,9,10,4,1.02,0.39
100,100,114283,0,0,-3,3,0,3,3.0,1.5,1,Jack,0.5,354,False,,2024-01-12T14:30:10.628692Z,72,114283.jpg,2.9,Grealish,1.7,False,,a,13,43,41,170012,158,570510,670,0.1,5.7,Grealish,700,3,1,2,10,0,0,0,5,0,0,6,166,216.8,281.3,224.0,72.3,7,1.93,2.06,3.99,8.77,221,91,78,57,106,67,121,73,,,,,,,0.25,0.0,0.26,0.51,1.13,1.29,26,15,328,159,177,82,148,44,0.9,0.26
100,100,223094,0,0,3,-3,5,4,11.6,5.8,13,Erling,4.8,355,True,,2023-12-10T18:00:10.148960Z,143,223094.jpg,7.3,Haaland,68.8,False,,a,13,43,131,3855766,168009,5758337,1513,0.3,9.2,Haaland,1488,16,6,5,18,0,0,1,1,0,0,18,494,683.8,242.1,912.0,183.8,17,16.57,1.35,17.92,15.93,6,1,100,10,2,1,9,3,,,3,,1,,1.0,0.0,0.08,1.08,0.96,1.09,1,1,37,11,3,1,1,1,1.03,0.3
100,100,91651,0,0,-3,3,0,3,4.0,2.0,0,Mateo,1.0,356,False,,2023-11-14T11:30:09.729876Z,47,91651.jpg,1.6,Kovačić,0.3,False,,a,13,43,28,40806,35,116975,73,0.2,6.0,Kovačić,856,0,0,4,11,0,0,0,3,0,0,0,162,117.4,190.4,61.0,36.8,9,0.68,1.00,1.68,7.99,317,132,131,90,263,138,254,123,,,,,,,0.07,0.0,0.11,0.18,0.84,1.16,310,202,251,115,363,157,266,84,0.95,0.42
0,0,146941,0,0,-1,1,0,2,0.0,0.0,0,Aymeric,0.0,357,False,Transferred to Al Nassr,2023-08-25T08:36:39.711991Z,49,146941.jpg,1.0,Laporte,0.1,False,,u,13,43,1,2340,0,34495,5,0.0,0.2,Laporte,11,0,0,0,0,0,0,0,0,0,0,0,4,11.4,0.1,17.0,2.9,0,0.12,0.00,0.12,0.07,464,171,498,182,393,142,467,166,,,,,,,0.98,0.0,0.0,0.98,0.57,0.0,230,25,733,257,478,160,410,159,0.0,0.0
,,477064,0,0,-2,2,0,2,3.0,1.5,0,Rico,0.5,358,False,,,43,477064.jpg,3.2,Lewis,0.3,False,,a,13,43,32,77591,106,98838,363,0.1,7.4,R.Lewis,452,1,0,3,5,0,0,0,1,0,0,1,121,72.0,79.0,44.0,19.5,5,0.31,0.43,0.74,5.93,370,142,269,80,303,93,356,126,,,,,,,0.06,0.0,0.09,0.15,1.18,1.0,633,151,300,100,129,27,284,108,1.0,0.6
0,0,103025,0,0,0,0,0,3,0.0,0.0,0,Riyad,0.0,359,False,Permanent transfer to Al-Ahli,2023-07-31T07:05:47.120993Z,75,103025.jpg,0.0,Mahrez,0.0,False,,u,13,43,0,0,0,5611,2,0.0,0.0,Mahrez,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,812,354,812,354,812,354,812,354,,,,,,,0,0,0,0,0,0,21,13,808,352,811,354,549,196,0,0
,,88248,0,0,-2,2,0,1,3.0,1.5,0,Stefan,0.5,361,False,,,38,88248.jpg,2.0,Ortega Moreno,0.7,False,,a,13,43,4,100743,360,109802,887,0.1,1.1,Ortega Moreno,172,0,0,0,3,0,0,0,0,0,5,0,25,43.0,0.0,0.0,4.3,1,0.00,0.00,0.00,1.98,414,30,504,16,458,5,451,30,,,,,,,0.0,2.62,0.0,0.0,1.04,1.57,809,92,292,22,284,29,206,28,0.52,0.0
0,0,482769,0,0,-1,1,0,3,0.0,0.0,0,Máximo,0.0,363,False,Season-long loan to UD Las Palmas,2023-08-25T08:39:41.545276Z,44,482769.jpg,0.0,Perrone,0.0,False,,u,13,43,0,332,0,2287,2,0.0,0.0,Perrone,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,676,261,667,264,636,250,680,263,,,,,,,0,0,0,0,0,0,568,323,594,216,685,268,688,274,0,0
100,100,220566,0,0,1,-1,1,3,11.6,5.8,3,Rodrigo,4.8,365,False,,2023-12-23T22:30:09.724645Z,56,220566.jpg,4.1,Hernandez,5.3,False,,a,13,43,82,1324813,5710,1377775,2146,0.9,14.6,Rodrigo,1716,5,4,7,19,0,0,0,7,1,0,9,395,573.8,480.4,296.0,135.0,20,2.69,3.76,6.45,18.35,24,7,27,22,73,46,26,16,,,,,,,0.14,0.0,0.2,0.34,0.96,1.0,95,58,34,18,43,28,71,25,1.05,0.37
100,100,437468,0,0,-2,2,0,2,2.4,1.2,0,Sergio,0.2,366,False,,2023-11-04T21:00:08.878260Z,38,437468.jpg,2.0,Gómez,0.9,False,,a,13,43,6,151954,1582,171154,1008,0.1,1.6,Sergio Gómez,18,0,1,0,1,0,0,0,0,0,0,0,19,19.6,14.9,4.0,3.9,0,0.00,0.08,0.08,0.98,449,166,403,146,431,156,455,163,,,,,,,0.0,0.0,0.4,0.4,4.9,5.0,811,260,332,105,285,91,196,77,0.0,0.0
0,0,164484,0,0,-1,1,0,1,0.0,0.0,0,Zack,0.0,367,False,Moved to Colorado Rapids on a permanent deal,2024-02-01T07:13:26.623008Z,39,164484.jpg,0.0,Steffen,0.2,False,,u,13,43,0,19160,0,20846,154,0.0,0.0,Steffen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,534,46,519,27,474,16,538,46,,,,,,,0,0,0,0,0,0,776,77,407,37,543,45,360,53,0,0
100,100,97299,0,0,-2,2,0,2,6.4,3.2,7,John,2.2,368,False,,2023-12-28T09:30:09.480620Z,53,97299.jpg,2.8,Stones,2.7,False,,a,13,43,28,127625,1633,2260932,277,0.4,5.3,Stones,590,0,0,3,5,0,0,0,1,0,0,1,137,92.6,70.4,8.0,17.1,7,0.00,0.13,0.13,6.77,338,129,284,91,423,153,368,132,,,,,,,0.0,0.0,0.02,0.02,1.03,0.76,132,12,143,44,188,50,117,47,1.07,0.46
,,58621,0,0,5,-5,0,2,6.4,3.2,1,Kyle,2.2,369,False,,,55,58621.jpg,3.1,Walker,17.5,False,,a,13,43,68,2811772,5838,1657860,23285,0.4,12.4,Walker,1900,0,2,5,24,0,0,0,1,0,0,6,399,299.6,410.5,83.0,79.3,21,0.30,2.55,2.85,19.91,148,53,40,6,227,60,112,20,,,,,,,0.01,0.0,0.12,0.13,0.94,1.14,97,9,144,45,149,36,20,7,0.99,0.24
100,100,465351,0,0,-2,2,0,3,5.6,2.8,1,Matheus Luiz,1.8,566,False,,2023-11-16T15:00:10.183986Z,48,465351.jpg,1.8,Nunes,0.1,False,,a,13,43,22,21891,44,37154,34,0.4,4.6,Matheus N.,618,0,2,1,11,0,0,0,0,1,0,1,93,122.8,151.7,88.0,36.3,7,0.41,1.36,1.77,8.52,315,131,168,109,219,119,258,125,,,,,,,0.06,0.0,0.2,0.26,1.24,1.6,299,196,179,80,338,147,426,140,1.02,0.15
,,477424,0,0,-2,2,0,2,4.4,2.2,0,Joško,1.2,616,False,,,48,477424.jpg,2.4,Gvardiol,3.4,False,,a,13,43,44,649311,911,707283,3004,0.3,9.2,Gvardiol,1472,0,0,4,18,0,0,0,2,0,0,1,280,256.4,219.8,169.0,64.6,16,1.03,1.12,2.15,17.15,188,70,112,21,138,16,146,36,,,,,,,0.06,0.0,0.07,0.13,1.05,1.1,300,34,232,74,247,79,97,36,0.98,0.24
100,100,248875,0,0,0,0,1,3,5.6,2.8,3,Jérémy,1.8,678,False,,2023-12-03T23:30:11.101545Z,65,248875.jpg,3.7,Doku,2.3,False,,a,13,43,56,1415956,3230,1231907,2575,0.3,8.6,Doku,969,2,5,1,14,0,0,0,3,0,0,9,245,324.2,402.9,418.0,114.7,12,1.08,3.43,4.51,9.33,128,54,42,34,42,24,46,33,,,,,,,0.1,0.0,0.32,0.42,0.87,1.3,47,27,186,87,74,44,125,37,1.11,0.09
,,496283,0,0,0,0,0,3,2.0,1.0,0,Mahamadou,0.0,762,False,,,45,496283.jpg,0.0,Susoho,0.0,False,,a,13,43,0,98,2,70,6,0.0,0.0,Susoho,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,728,295,724,295,711,289,733,297,,,,,,,0,0,0,0,0,0,450,265,664,255,732,298,795,342,0,0
,,462438,0,0,0,0,0,3,2.0,1.0,0,Micah,0.0,771,False,,,45,462438.jpg,0.0,Hamilton,0.0,False,,a,13,43,0,101,1,67,4,0.0,0.0,Hamilton,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,712,282,708,282,694,275,717,284,,,,,,,0,0,0,0,0,0,429,248,647,241,716,285,798,345,0,0
,,516250,0,0,0,0,0,3,4.7,2.3,0,Jacob,0.0,814,False,,,45,516250.jpg,0.0,Wright,0.0,False,,a,13,43,0,1,1,0,0,0.0,0.0,Wright,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,739,304,737,305,725,300,744,306,,,,,,,0,0,0,0,0,0,466,278,679,267,743,307,813,354,0,0
0,0,184341,0,0,-2,2,0,3,0.0,0.0,0,Mason,0.0,209,False,Calf injury - Unknown return date,2023-11-26T22:00:09.729165Z,68,184341.jpg,1.5,Mount,0.8,False,,i,14,1,12,24996,11,284035,86,0.0,1.8,Mount,397,0,0,1,6,0,0,0,1,0,0,0,51,53.0,86.3,40.0,18.0,4,0.20,0.32,0.52,6.92,394,171,253,146,313,166,361,163,,,,,,,0.05,0.0,0.07,0.12,1.57,1.36,37,21,805,350,379,167,200,63,0.91,0.23
0,0,152590,0,0,0,0,0,2,0.0,0.0,0,Alex,0.0,370,False,Permanent transfer to Al Nassr,2023-07-24T09:56:30.018038Z,45,152590.jpg,0.0,Telles,0.0,False,,u,14,1,0,0,0,718,0,0.0,0.0,Alex Telles,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,684,259,678,259,658,255,689,259,,,,,,,0,0,0,0,0,0,367,59,610,245,690,257,731,250,0,0
100,100,493250,0,0,-1,1,0,3,0.5,0.0,0,Amad,0.0,371,False,,2023-08-07T17:30:06.162100Z,44,493250.jpg,1.0,Diallo,0.0,False,,a,14,1,1,1863,25,4471,8,0.0,0.2,Amad,36,0,0,0,2,0,0,0,0,0,0,0,7,7.4,12.5,23.0,4.3,0,0.07,0.11,0.18,0.37,475,211,416,206,372,185,453,204,,,,,,,0.18,0.0,0.28,0.46,0.92,5.0,579,328,597,217,449,202,607,228,0.0,0.0
100,100,467169,0,0,-2,2,0,3,1.3,0.8,0,Antony Matheus,0.8,372,False,,2023-11-27T21:30:09.963562Z,68,467169.jpg,1.5,dos Santos,0.6,False,,a,14,1,29,32287,57,116483,82,0.1,4.3,Antony,920,0,0,3,12,0,0,0,3,0,0,0,113,129.8,232.2,176.0,53.4,11,1.50,1.35,2.85,15.28,310,130,103,76,135,85,188,95,,,,,,,0.15,0.0,0.13,0.28,1.49,1.17,41,24,291,138,380,168,222,67,1.08,0.29
100,100,141746,0,0,-3,3,2,3,3.7,3.2,0,Bruno,3.2,373,False,,2023-12-09T17:30:09.516585Z,82,141746.jpg,3.7,Borges Fernandes,10.1,False,,a,14,1,81,1523608,1232,3117634,4101,0.4,9.9,B.Fernandes,1980,3,5,6,32,0,0,1,7,0,0,10,372,539.4,927.5,373.0,184.0,22,5.29,5.94,11.23,36.29,34,10,3,2,51,29,8,6,2,,1,,1,,0.24,0.0,0.27,0.51,1.65,1.45,11,7,80,36,77,46,41,15,1.0,0.27
0,0,232937,0,0,0,0,0,2,0.0,0.0,0,Brandon,0.0,374,False,Season-long loan to Ipswich Town,2023-08-25T08:38:04.574841Z,40,232937.jpg,0.0,Williams,0.1,False,,u,14,1,0,1224,0,13028,16,0.0,0.0,B.Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,579,210,566,209,524,196,584,210,,,,,,,0,0,0,0,0,0,694,187,459,167,588,206,485,188,0,0
0,0,197365,0,0,0,0,0,2,0.0,0.0,0,Eric,0.0,375,False,Permanent transfer to Süper Lig club Beşiktaş,2023-09-06T09:24:44.178755Z,40,197365.jpg,0.0,Bailly,0.1,False,,u,14,1,0,2895,0,16689,7,0.0,0.0,Bailly,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,566,201,553,200,511,187,571,201,,,,,,,0,0,0,0,0,0,681,178,446,158,575,197,437,169,0,0
100,100,61256,0,0,-2,2,0,3,2.3,1.8,0,Carlos Henrique,1.8,376,False,,2023-11-02T11:00:08.456584Z,53,61256.jpg,2.8,Casimiro,2.0,False,,a,14,1,28,146949,344,449741,183,0.3,5.3,Casemiro,810,1,1,3,12,0,0,0,2,0,0,0,122,223.8,130.5,162.0,51.6,10,2.33,0.52,2.85,13.92,215,89,185,118,145,89,196,97,,,,,,,0.26,0.0,0.06,0.32,1.55,1.33,129,79,182,83,187,84,138,41,1.11,0.33
100,100,216051,0,0,1,-1,2,2,2.5,2.0,0,Diogo,2.0,377,False,,2023-12-17T21:30:09.016397Z,51,216051.jpg,3.1,Dalot Teixeira,3.4,False,,a,14,1,66,705091,3293,581534,1900,0.4,12.9,Dalot,1824,1,1,6,29,0,0,0,4,1,0,8,385,405.2,337.7,113.0,85.8,20,0.76,1.46,2.22,33.76,73,24,62,10,189,40,94,14,,,,,,,0.04,0.0,0.07,0.11,1.67,1.43,165,19,165,51,146,35,96,35,0.99,0.3
100,100,80607,0,0,-2,2,0,3,0.7,0.2,0,Christian,0.2,379,False,,2023-11-12T02:00:09.638191Z,58,80607.jpg,2.3,Eriksen,0.4,False,,a,14,1,34,47760,50,79461,65,0.0,5.9,Eriksen,845,1,1,1,18,0,0,0,1,0,0,4,169,180.8,223.0,79.0,48.4,9,0.72,1.44,2.16,16.24,254,105,107,77,236,126,208,102,3,,4,,,,0.08,0.0,0.15,0.23,1.73,1.92,72,46,386,182,264,115,255,79,0.96,0.11
0,0,515501,0,0,0,0,0,2,0.0,0.0,0,Álvaro,0.0,380,False,Season-long loan to Granada CF,2023-09-02T08:57:43.838494Z,40,515501.jpg,0.0,Fernández Carreras,0.1,False,,u,14,1,0,5187,0,25685,15,0.0,0.0,Fernandez,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,619,236,606,235,567,225,624,236,,,,,,,0,0,0,0,0,0,745,224,502,196,628,232,391,151,0,0
0,0,101582,0,0,0,0,0,3,0.0,0.0,0,Frederico,0.0,381,False,Permanent transfer to Fenerbahce,2023-08-14T03:59:16.804199Z,50,101582.jpg,0.0,Rodrigues de Paula Santos,0.0,False,,u,14,1,0,322,0,10821,4,0.0,0.0,Fred,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,784,336,782,336,779,335,786,337,,,,,,,0,0,0,0,0,0,175,107,750,314,785,337,560,203,0,0
,,493105,0,0,-1,1,2,3,5.3,4.8,0,Alejandro,4.8,382,False,,,49,493105.jpg,3.5,Garnacho,7.3,False,,a,14,1,74,1070618,29588,581251,2553,1.0,15.1,Garnacho,1332,5,2,6,19,0,0,0,4,0,0,5,213,324.0,367.0,523.0,121.0,15,3.90,1.79,5.69,24.36,129,55,54,43,23,13,41,28,,,,,,,0.26,0.0,0.12,0.38,1.65,1.28,269,172,31,16,95,52,54,20,1.01,0.41
0,0,465527,0,0,-2,2,0,3,0.0,0.0,0,Hannibal,0.0,383,False,On loan to Sevilla until the end of the season,2024-01-17T09:58:47.009883Z,43,465527.jpg,2.2,Mejbri,0.1,False,,u,14,1,11,46045,0,44273,71,0.0,2.6,Hannibal,131,1,0,1,1,0,0,0,1,0,0,0,34,48.2,29.8,13.0,9.0,1,0.03,0.48,0.51,3.48,405,177,366,186,405,201,418,193,,,,,,,0.02,0.0,0.33,0.35,2.39,0.69,630,345,553,194,265,116,401,129,0.69,0.69
100,100,21205,0,0,0,0,0,1,0.5,0.0,0,Tom,0.0,384,False,,2023-08-11T13:00:07.024643Z,40,21205.jpg,0.0,Heaton,0.1,False,,a,14,1,0,4338,16,10150,27,0.0,0.0,Heaton,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,553,58,540,41,497,30,558,58,,,,,,,0,0,0,0,0,0,662,38,430,50,562,57,425,59,0,0
100,100,184667,0,0,0,0,1,2,0.7,0.2,0,Victor,0.2,386,False,,2023-12-08T17:00:10.069759Z,45,184667.jpg,3.3,Lindelöf,0.3,False,,a,14,1,43,86612,105,89844,68,0.0,9.6,Lindelof,900,1,1,3,10,0,0,0,1,0,0,3,203,199.4,94.5,40.0,33.5,10,0.25,0.31,0.56,16.15,238,87,240,66,310,97,276,89,,,,,,,0.02,0.0,0.03,0.05,1.62,1.0,376,63,359,125,120,24,295,111,1.0,0.3
100,100,95658,0,0,-3,3,0,2,2.3,1.8,0,Harry,1.8,387,False,,2023-12-12T23:30:09.929749Z,42,95658.jpg,3.3,Maguire,1.2,False,,a,14,1,43,442172,2446,394315,486,0.4,10.2,Maguire,930,0,2,4,13,0,0,0,1,0,0,2,203,242.6,39.9,62.0,34.6,10,0.42,0.28,0.70,18.98,199,72,345,118,261,75,266,84,,,,,,,0.04,0.0,0.03,0.07,1.84,1.26,644,155,170,52,117,21,175,69,0.97,0.39
100,100,516895,0,0,-1,1,1,3,4.3,3.8,0,Kobbie,3.8,388,False,,2023-08-06T23:30:05.871870Z,44,516895.jpg,3.0,Mainoo,0.5,False,,a,14,1,27,74768,3907,27313,483,0.9,6.1,Mainoo,689,1,0,3,10,0,0,0,1,0,0,3,111,150.0,37.6,36.0,22.5,9,0.10,0.22,0.32,14.35,285,117,348,180,320,168,338,151,,,,,,,0.01,0.0,0.03,0.04,1.87,1.31,583,331,56,28,155,75,231,72,1.18,0.39
0,0,222690,0,0,-2,2,0,2,0.0,0.0,0,Tyrell,0.0,389,False,Knee injury - Unknown return date,2023-08-06T23:30:05.886466Z,43,222690.jpg,0.0,Malacia,0.0,False,,i,14,1,0,732,7,4817,4,0.0,0.0,Malacia,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,646,252,635,252,603,247,650,252,,,,,,,0,0,0,0,0,0,618,144,548,227,655,249,615,221,0,0
0,0,148225,0,0,-1,1,1,4,0.0,0.0,0,Anthony,0.0,390,False,Groin Injury - Expected back 06 Apr,2024-01-24T17:30:08.901521Z,64,148225.jpg,1.9,Martial,0.3,False,,i,14,1,25,34142,14,48902,85,0.0,3.9,Martial,439,1,1,1,6,0,0,0,0,0,0,2,73,67.2,85.0,97.0,24.5,5,1.24,0.14,1.38,8.54,375,43,257,37,207,44,330,42,,,,,2,,0.25,0.0,0.03,0.28,1.75,1.23,51,19,801,100,322,42,279,44,1.03,0.21
0,0,221820,0,0,-3,3,0,2,0.0,0.0,0,Lisandro,1.8,391,False,Knee injury - Expected back 30 Mar,2024-02-05T08:30:09.610876Z,47,221820.jpg,1.5,Martínez,2.2,False,,i,14,1,12,101419,30,593901,1210,0.4,2.6,Martinez,557,0,1,1,10,1,0,0,3,0,0,0,116,129.8,44.9,2.0,17.6,7,0.00,0.08,0.08,9.12,308,119,330,110,452,165,364,130,,,,,,,0.0,0.0,0.01,0.01,1.47,1.62,321,37,175,55,376,133,128,55,1.13,0.16
100,100,195851,0,0,-4,4,2,3,3.3,2.8,0,Scott,2.8,392,False,,2023-09-27T09:00:08.838995Z,46,195851.jpg,3.8,McTominay,1.2,False,,a,14,1,75,423072,3381,318737,1407,0.6,16.3,McTominay,1185,6,1,5,18,0,0,0,0,0,0,5,241,411.2,100.4,394.0,90.7,12,5.14,0.28,5.41,23.36,70,27,231,139,45,27,82,56,,,,,,,0.39,0.0,0.02,0.41,1.77,1.37,339,221,100,45,61,39,169,53,0.91,0.38
0,0,488404,0,0,-3,3,0,3,0.0,0.0,0,Facundo,0.0,394,False,On loan to Granada until the end of the season,2024-02-02T15:29:26.735059Z,42,488404.jpg,1.4,Pellistri Rebollo,0.2,False,,u,14,1,13,57609,0,55767,300,0.0,3.1,Pellistri,164,0,1,0,2,0,0,0,0,0,0,0,36,47.0,19.3,66.0,13.3,1,0.51,0.39,0.90,4.17,408,180,392,197,254,135,390,176,,,,,,,0.28,0.0,0.21,0.49,2.29,1.1,656,352,527,184,382,169,327,101,0.55,0.0
100,100,90152,0,0,-1,1,1,2,1.3,0.8,0,Raphaël,0.8,395,False,,2023-12-23T18:00:10.557765Z,49,90152.jpg,2.2,Varane,2.2,False,,a,14,1,31,453324,372,624603,376,0.2,6.3,R.Varane,809,1,0,2,14,0,0,0,1,0,0,2,185,215.0,30.3,78.0,32.4,9,0.79,0.33,1.12,14.73,222,79,365,129,237,65,282,94,,,,,,,0.09,0.0,0.04,0.13,1.64,1.56,226,24,284,93,270,88,127,54,1.0,0.22
100,100,176297,0,0,-6,6,0,3,4.7,4.2,0,Marcus,4.2,396,False,,2024-01-29T07:30:10.014670Z,84,176297.jpg,3.5,Rashford,11.0,False,,a,14,1,77,956852,1484,4429152,4125,0.5,9.2,Rashford,1568,5,3,5,26,0,0,0,2,0,0,0,224,321.8,253.1,512.0,108.5,18,5.25,2.29,7.54,31.45,131,57,90,68,27,15,55,41,,,2,,3,,0.3,0.0,0.13,0.43,1.81,1.49,9,5,48,25,101,54,37,14,1.03,0.29
0,0,209243,0,0,-3,3,0,3,0.0,0.0,0,Jadon,0.0,397,False,On loan to Borussia Dortmund until the end of the season,2023-09-15T15:30:08.418514Z,67,209243.jpg,1.0,Sancho,0.4,False,,u,14,1,3,6844,0,69743,21,0.0,0.4,Sancho,76,0,0,0,1,0,0,0,0,0,0,0,11,9.8,14.8,12.0,3.6,0,0.00,0.07,0.07,1.86,466,206,406,203,413,204,459,208,,,,,,,0.0,0.0,0.08,0.08,2.2,1.18,43,25,803,349,491,233,263,83,0.0,0.0
100,100,106760,0,0,-3,3,0,2,2.7,2.2,0,Luke,2.2,398,False,,2023-12-27T01:00:09.837771Z,52,106760.jpg,3.0,Shaw,3.5,False,,a,14,1,30,334531,2239,2365697,618,0.4,5.8,Shaw,870,0,1,4,12,0,0,0,5,0,0,0,190,190.2,184.1,29.0,40.3,10,0.05,0.84,0.89,18.19,248,92,137,29,351,119,235,70,4,,,,,,0.01,0.0,0.09,0.1,1.88,1.24,151,15,141,43,163,40,92,33,1.03,0.41
,,472464,0,0,-1,1,0,4,0.5,0.0,0,Shola,0.0,399,False,,,44,472464.jpg,0.0,Shoretire,0.2,False,,a,14,1,0,35051,96,36561,87,0.0,0.0,Shoretire,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,674,68,665,69,634,66,678,70,,,,,,,0,0,0,0,0,0,562,99,591,54,683,73,313,50,0,0
0,0,180184,0,0,-3,3,0,3,0.0,0.0,0,Donny,0.0,400,False,On loan to Eintracht Frankfurt until the end of the season,2024-01-02T10:03:20.831530Z,47,180184.jpg,1.0,van de Beek,0.0,False,,u,14,1,1,1483,0,4792,6,0.0,0.2,Van de Beek,2,0,0,0,0,0,0,0,0,0,0,0,3,0.0,10.3,6.0,1.6,0,0.04,0.03,0.07,0.00,765,321,425,209,426,214,485,218,,,,,,,1.8,0.0,1.35,3.15,0.0,0.0,317,208,713,285,473,219,553,198,0.0,0.0
50,50,214590,0,0,-1,1,1,2,0.2,0.0,0,Aaron,0.0,401,False,Leg injury - 50% chance of playing,2024-01-29T07:30:10.031937Z,44,214590.jpg,2.4,Wan-Bissaka,1.8,False,,d,14,1,29,571250,22,699530,732,0.0,6.6,Wan-Bissaka,882,0,1,2,15,0,0,0,3,0,0,5,188,210.4,85.3,33.0,33.0,10,0.07,1.03,1.10,17.71,227,83,255,74,333,111,280,92,,,,,,,0.01,0.0,0.11,0.12,1.81,1.53,534,105,575,235,239,75,141,59,1.02,0.2
100,100,202641,0,0,-2,2,2,1,3.3,2.8,0,André,2.8,597,False,,2023-12-30T22:30:10.448027Z,48,202641.jpg,3.6,Onana,11.7,False,,a,14,1,83,915440,2845,2490753,2439,0.6,17.3,Onana,2070,0,0,7,32,0,0,0,4,0,79,6,443,635.0,20.2,0.0,65.6,23,0.00,0.03,0.03,38.64,13,6,390,2,761,86,144,4,,,,,,,0.0,3.43,0.0,0.0,1.68,1.39,293,10,101,10,79,8,35,7,1.0,0.3
100,100,497894,0,0,0,0,1,4,7.7,7.2,0,Rasmus,7.2,617,False,,2023-11-12T02:00:10.258583Z,70,497894.jpg,3.3,Højlund,6.3,False,,a,14,1,59,1552293,20861,1088382,5334,1.0,8.4,Højlund,1288,4,2,5,18,0,0,0,2,0,0,7,167,226.0,189.2,382.0,79.6,15,3.84,0.61,4.45,21.70,214,28,133,17,46,19,111,21,,,,,,,0.27,0.0,0.04,0.31,1.52,1.26,33,13,6,2,128,23,60,10,1.05,0.35
