chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
100,100,171314,0,0,0,0,0,2,6.4,3.2,6,Rúben,2.2,350,False,,2023-12-28T09:30:09.403983Z,55,171314.jpg,2.4,Gato Alves Dias,6.4,False,,a,13,43,45,649456,1239,821216,644,0.4,8.2,Rúben,1567,0,0,4,21,1,0,0,0,0,0,1,295,343.4,111.2,112.0,56.8,17,0.81,1.01,1.82,17.22,108,39,206,49,185,38,170,42,,,,,,,0.05,0.0,0.06,0.11,0.99,1.21,102,10,138,43,254,81,58,18,0.98,0.23
100,100,121160,0,0,0,0,0,1,7.0,3.5,6,Ederson,2.5,352,False,,2024-01-13T22:30:10.940316Z,55,121160.jpg,2.9,Santana de Moraes,15.0,False,,a,13,43,64,1336777,2329,1568199,1841,0.5,11.6,Ederson M.,1897,0,0,6,22,0,0,0,4,0,36,0,359,345.0,10.0,0.0,35.4,22,0.00,0.02,0.02,19.79,107,17,428,8,796,91,258,17,,,,,,,0.0,1.71,0.0,0.0,0.94,1.04,99,2,114,11,176,21,28,4,1.04,0.28
,,209244,0,0,5,-5,2,3,17.6,8.8,3,Phil,7.8,353,True,,,80,209244.jpg,5.5,Foden,30.1,False,,a,13,43,127,4685685,16331,2523090,6616,1.0,15.9,Foden,1860,8,7,8,21,0,0,0,1,0,0,15,494,599.8,696.9,613.0,191.3,21,5.56,4.14,9.70,19.43,15,5,10,7,13,5,5,3,,,,,,,0.27,0.0,0.2,0.47,0.94,1.02,15,10,3,3,14,9,10,4,1.02,0.39
100,100,114283,0,0,-3,3,0,3,3.0,1.5,1,Jack,0.5,354,False,,2024-01-12T14:30:10.628692Z,72,114283.jpg,2.9,Grealish,1.7,False,,a,13,43,41,169908,54,570116,276,0.1,5.7,Grealish,700,3,1,2,10,0,0,0,5,0,0,6,166,214.4,267.7,222.0,70.5,7,1.93,2.06,3.99,8.77,219,90,81,60,102,65,120,73,,,,,,,0.25,0.0,0.26,0.51,1.13,1.29,26,15,326,159,178,82,147,44,0.9,0.26
100,100,223094,0,0,3,-3,5,4,10.0,5.0,10,Erling,4.0,355,True,,2023-12-10T18:00:10.148960Z,143,223094.jpg,7.1,Haaland,67.8,False,,a,13,43,128,3763780,76023,5757395,571,0.3,9.0,Haaland,1488,16,6,5,18,0,0,1,1,0,0,15,494,614.2,220.3,862.0,169.7,17,16.57,1.35,17.92,15.93,14,3,109,12,3,2,9,3,,,3,,1,,1.0,0.0,0.08,1.08,0.96,1.09,1,1,51,14,3,1,1,1,1.03,0.3
100,100,91651,0,0,-3,3,0,3,4.0,2.0,0,Mateo,1.0,356,False,,2023-11-14T11:30:09.729876Z,47,91651.jpg,1.6,Kovačić,0.4,False,,a,13,43,28,40788,17,116930,28,0.2,6.0,Kovačić,856,0,0,4,11,0,0,0,3,0,0,0,162,117.4,190.4,61.0,36.8,9,0.68,1.00,1.68,7.99,313,131,126,86,260,138,249,123,,,,,,,0.07,0.0,0.11,0.18,0.84,1.16,311,202,245,112,364,157,266,84,0.95,0.42
0,0,146941,0,0,-1,1,0,2,0.0,0.0,0,Aymeric,0.0,357,False,Transferred to Al Nassr,2023-08-25T08:36:39.711991Z,49,146941.jpg,1.0,Laporte,0.1,False,,u,13,43,1,2340,0,34491,1,0.0,0.2,Laporte,11,0,0,0,0,0,0,0,0,0,0,0,4,11.4,0.1,17.0,2.9,0,0.12,0.00,0.12,0.07,458,168,496,182,393,142,465,165,,,,,,,0.98,0.0,0.0,0.98,0.57,0.0,230,25,727,256,478,160,409,159,0.0,0.0
,,477064,0,0,-2,2,0,2,3.0,1.5,0,Rico,0.5,358,False,,,43,477064.jpg,3.2,Lewis,0.3,False,,a,13,43,32,77530,45,98618,143,0.1,7.4,R.Lewis,452,1,0,3,5,0,0,0,1,0,0,1,121,72.0,79.0,44.0,19.5,5,0.31,0.43,0.74,5.93,366,139,263,77,297,92,353,126,,,,,,,0.06,0.0,0.09,0.15,1.18,1.0,630,151,299,100,130,27,284,108,1.0,0.6
0,0,103025,0,0,0,0,0,3,0.0,0.0,0,Riyad,0.0,359,False,Permanent transfer to Al-Ahli,2023-07-31T07:05:47.120993Z,75,103025.jpg,0.0,Mahrez,0.0,False,,u,13,43,0,0,0,5609,0,0.0,0.0,Mahrez,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,808,352,808,352,808,352,808,352,,,,,,,0,0,0,0,0,0,20,13,803,350,807,352,549,196,0,0
,,88248,0,0,-2,2,0,1,3.0,1.5,0,Stefan,0.5,361,False,,,38,88248.jpg,2.0,Ortega Moreno,0.7,False,,a,13,43,4,100526,143,109260,345,0.1,1.1,Ortega Moreno,172,0,0,0,3,0,0,0,0,0,5,0,25,43.0,0.0,0.0,4.3,1,0.00,0.00,0.00,1.98,409,29,501,16,454,5,447,29,,,,,,,0.0,2.62,0.0,0.0,1.04,1.57,805,91,289,22,285,29,205,28,0.52,0.0
0,0,482769,0,0,-1,1,0,3,0.0,0.0,0,Máximo,0.0,363,False,Season-long loan to UD Las Palmas,2023-08-25T08:39:41.545276Z,44,482769.jpg,0.0,Perrone,0.0,False,,u,13,43,0,332,0,2285,0,0.0,0.0,Perrone,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,674,260,663,262,632,248,678,263,,,,,,,0,0,0,0,0,0,565,321,591,216,684,268,688,274,0,0
100,100,220566,0,0,1,-1,1,3,11.6,5.8,3,Rodrigo,4.8,365,False,,2023-12-23T22:30:09.724645Z,56,220566.jpg,4.1,Hernandez,5.2,False,,a,13,43,82,1321355,2252,1376351,722,0.9,14.6,Rodrigo,1716,5,4,7,19,0,0,0,7,1,0,9,397,552.2,450.4,291.0,129.3,20,2.69,3.76,6.45,18.35,26,9,31,25,73,45,26,16,,,,,,,0.14,0.0,0.2,0.34,0.96,1.0,95,58,26,14,42,28,72,25,1.05,0.37
100,100,437468,0,0,-2,2,0,2,2.4,1.2,0,Sergio,0.2,366,False,,2023-11-04T21:00:08.878260Z,38,437468.jpg,2.0,Gómez,0.9,False,,a,13,43,6,150978,606,170534,388,0.1,1.6,Sergio Gómez,18,0,1,0,1,0,0,0,0,0,0,0,19,19.6,14.9,4.0,3.9,0,0.00,0.08,0.08,0.98,446,164,401,145,426,155,452,162,,,,,,,0.0,0.0,0.4,0.4,4.9,5.0,807,260,329,103,286,92,198,78,0.0,0.0
0,0,164484,0,0,-1,1,0,1,0.0,0.0,0,Zack,0.0,367,False,Moved to Colorado Rapids on a permanent deal,2024-02-01T07:13:26.623008Z,39,164484.jpg,0.0,Steffen,0.2,False,,u,13,43,0,19160,0,20760,68,0.0,0.0,Steffen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,533,46,516,27,470,16,537,46,,,,,,,0,0,0,0,0,0,772,76,405,37,543,45,358,53,0,0
100,100,97299,0,0,-2,2,0,2,6.0,3.0,6,John,2.0,368,False,,2023-12-28T09:30:09.480620Z,53,97299.jpg,2.7,Stones,2.7,False,,a,13,43,27,126577,585,2260744,89,0.4,5.1,Stones,590,0,0,3,5,0,0,0,1,0,0,0,137,76.8,52.8,8.0,13.8,7,0.00,0.13,0.13,6.77,357,137,315,105,419,152,386,139,,,,,,,0.0,0.0,0.02,0.02,1.03,0.76,132,12,158,51,196,52,117,47,1.07,0.46
,,58621,0,0,5,-5,0,2,6.4,3.2,1,Kyle,2.2,369,False,,,55,58621.jpg,3.1,Walker,17.6,False,,a,13,43,68,2808089,2155,1644583,10008,0.4,12.4,Walker,1900,0,2,5,24,0,0,0,1,0,0,6,399,295.2,388.0,83.0,76.6,21,0.30,2.55,2.85,19.91,143,51,43,7,222,58,113,22,,,,,,,0.01,0.0,0.12,0.13,0.94,1.14,97,9,137,42,148,36,20,7,0.99,0.24
100,100,465351,0,0,-2,2,0,3,5.6,2.8,1,Matheus Luiz,1.8,566,False,,2023-11-16T15:00:10.183986Z,48,465351.jpg,1.8,Nunes,0.1,False,,a,13,43,22,21866,19,37137,17,0.4,4.6,Matheus N.,618,0,2,1,11,0,0,0,0,1,0,1,93,119.6,136.2,78.0,33.4,7,0.41,1.36,1.77,8.52,312,130,177,115,231,125,268,129,,,,,,,0.06,0.0,0.2,0.26,1.24,1.6,300,196,173,75,339,147,426,140,1.02,0.15
,,477424,0,0,-2,2,0,2,4.4,2.2,0,Joško,1.2,616,False,,,48,477424.jpg,2.4,Gvardiol,3.4,False,,a,13,43,44,648741,341,705542,1263,0.3,9.2,Gvardiol,1472,0,0,4,18,0,0,0,2,0,0,1,280,256.4,219.8,169.0,64.6,16,1.03,1.12,2.15,17.15,183,67,110,20,135,14,140,31,,,,,,,0.06,0.0,0.07,0.13,1.05,1.1,301,35,218,67,247,79,96,35,0.98,0.24
100,100,248875,0,0,0,0,1,3,5.6,2.8,3,Jérémy,1.8,678,False,,2023-12-03T23:30:11.101545Z,65,248875.jpg,3.7,Doku,2.3,False,,a,13,43,56,1414048,1322,1230352,1020,0.3,8.6,Doku,969,2,5,1,14,0,0,0,3,0,0,9,245,311.0,371.6,385.0,106.9,12,1.08,3.43,4.51,9.33,130,56,45,36,45,27,52,38,,,,,,,0.1,0.0,0.32,0.42,0.87,1.3,48,28,181,82,74,43,126,37,1.11,0.09
,,496283,0,0,0,0,0,3,2.0,1.0,0,Mahamadou,0.0,762,False,,,45,496283.jpg,0.0,Susoho,0.0,False,,a,13,43,0,97,1,66,2,0.0,0.0,Susoho,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,726,294,721,294,707,287,731,297,,,,,,,0,0,0,0,0,0,450,265,662,255,731,298,792,339,0,0
,,462438,0,0,0,0,0,3,2.0,1.0,0,Micah,0.0,771,False,,,45,462438.jpg,0.0,Hamilton,0.0,False,,a,13,43,0,100,0,65,2,0.0,0.0,Hamilton,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,710,281,705,281,690,273,715,284,,,,,,,0,0,0,0,0,0,429,248,645,241,715,285,797,344,0,0
0,0,184341,0,0,-2,2,0,3,0.0,0.0,0,Mason,0.0,209,False,Calf injury - Unknown return date,2023-11-26T22:00:09.729165Z,68,184341.jpg,1.5,Mount,0.8,False,,i,14,1,12,24988,3,283984,35,0.0,1.8,Mount,397,0,0,1,6,0,0,0,1,0,0,0,51,53.0,86.3,40.0,18.0,4,0.20,0.32,0.52,6.92,390,170,249,144,310,165,359,163,,,,,,,0.05,0.0,0.07,0.12,1.57,1.36,37,21,800,348,379,167,199,63,0.91,0.23
0,0,152590,0,0,0,0,0,2,0.0,0.0,0,Alex,0.0,370,False,Permanent transfer to Al Nassr,2023-07-24T09:56:30.018038Z,45,152590.jpg,0.0,Telles,0.0,False,,u,14,1,0,0,0,718,0,0.0,0.0,Alex Telles,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,682,259,675,259,654,255,687,259,,,,,,,0,0,0,0,0,0,368,60,607,244,689,257,731,250,0,0
100,100,493250,0,0,-1,1,0,3,0.5,0.0,0,Amad,0.0,371,False,,2023-08-07T17:30:06.162100Z,44,493250.jpg,1.0,Diallo,0.0,False,,a,14,1,1,1849,11,4466,3,0.0,0.2,Amad,36,0,0,0,2,0,0,0,0,0,0,0,7,7.4,12.5,23.0,4.3,0,0.07,0.11,0.18,0.37,473,211,415,205,371,185,449,203,,,,,,,0.18,0.0,0.28,0.46,0.92,5.0,576,326,594,217,449,202,608,229,0.0,0.0
100,100,467169,0,0,-2,2,0,3,1.3,0.8,0,Antony Matheus,0.8,372,False,,2023-11-27T21:30:09.963562Z,68,467169.jpg,1.5,dos Santos,0.6,False,,a,14,1,29,32249,19,116430,29,0.1,4.3,Antony,920,0,0,3,12,0,0,0,3,0,0,0,113,129.8,232.2,176.0,53.4,11,1.50,1.35,2.85,15.28,303,126,101,76,131,84,185,94,,,,,,,0.15,0.0,0.13,0.28,1.49,1.17,41,24,288,137,380,168,223,67,1.08,0.29
100,100,141746,0,0,-3,3,2,3,3.7,3.2,0,Bruno,3.2,373,False,,2023-12-09T17:30:09.516585Z,82,141746.jpg,3.7,Borges Fernandes,10.2,False,,a,14,1,81,1522857,481,3115163,1630,0.4,9.9,B.Fernandes,1980,3,5,6,32,0,0,1,7,0,0,10,372,539.4,927.5,373.0,184.0,22,5.29,5.94,11.23,36.29,29,10,2,2,49,28,7,5,2,,1,,1,,0.24,0.0,0.27,0.51,1.65,1.45,11,7,74,32,77,44,41,15,1.0,0.27
0,0,232937,0,0,0,0,0,2,0.0,0.0,0,Brandon,0.0,374,False,Season-long loan to Ipswich Town,2023-08-25T08:38:04.574841Z,40,232937.jpg,0.0,Williams,0.1,False,,u,14,1,0,1224,0,13017,5,0.0,0.0,B.Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,578,210,563,209,520,195,583,210,,,,,,,0,0,0,0,0,0,691,187,456,165,588,206,485,188,0,0
0,0,197365,0,0,0,0,0,2,0.0,0.0,0,Eric,0.0,375,False,Permanent transfer to Süper Lig club Beşiktaş,2023-09-06T09:24:44.178755Z,40,197365.jpg,0.0,Bailly,0.1,False,,u,14,1,0,2895,0,16683,1,0.0,0.0,Bailly,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,565,201,550,200,507,186,570,201,,,,,,,0,0,0,0,0,0,678,178,443,156,575,197,437,169,0,0
100,100,61256,0,0,-2,2,0,3,2.3,1.8,0,Carlos Henrique,1.8,376,False,,2023-11-02T11:00:08.456584Z,53,61256.jpg,2.8,Casimiro,2.0,False,,a,14,1,28,146758,153,449610,52,0.3,5.3,Casemiro,810,1,1,3,12,0,0,0,2,0,0,0,122,223.8,130.5,162.0,51.6,10,2.33,0.52,2.85,13.92,207,85,180,116,144,89,190,95,,,,,,,0.26,0.0,0.06,0.32,1.55,1.33,129,79,177,79,187,85,137,41,1.11,0.33
100,100,216051,0,0,1,-1,2,2,2.5,2.0,0,Diogo,2.0,377,False,,2023-12-17T21:30:09.016397Z,51,216051.jpg,3.1,Dalot Teixeira,3.4,False,,a,14,1,66,702967,1169,580251,617,0.4,12.9,Dalot,1824,1,1,6,29,0,0,0,4,1,0,8,385,405.2,337.7,113.0,85.8,20,0.76,1.46,2.22,33.76,69,22,60,9,184,37,89,12,,,,,,,0.04,0.0,0.07,0.11,1.67,1.43,165,19,157,50,144,35,97,36,0.99,0.3
100,100,80607,0,0,-2,2,0,3,0.7,0.2,0,Christian,0.2,379,False,,2023-11-12T02:00:09.638191Z,58,80607.jpg,2.3,Eriksen,0.4,False,,a,14,1,34,47731,21,79419,23,0.0,5.9,Eriksen,845,1,1,1,18,0,0,0,1,0,0,4,169,180.8,223.0,79.0,48.4,9,0.72,1.44,2.16,16.24,250,102,105,77,230,124,199,98,3,,4,,,,0.08,0.0,0.15,0.23,1.73,1.92,72,46,383,182,263,114,256,79,0.96,0.11
0,0,515501,0,0,0,0,0,2,0.0,0.0,0,Álvaro,0.0,380,False,Season-long loan to Granada CF,2023-09-02T08:57:43.838494Z,40,515501.jpg,0.0,Fernández Carreras,0.1,False,,u,14,1,0,5187,0,25675,5,0.0,0.0,Fernandez,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,618,236,603,235,564,225,623,236,,,,,,,0,0,0,0,0,0,742,224,499,194,628,232,391,151,0,0
0,0,101582,0,0,0,0,0,3,0.0,0.0,0,Frederico,0.0,381,False,Permanent transfer to Fenerbahce,2023-08-14T03:59:16.804199Z,50,101582.jpg,0.0,Rodrigues de Paula Santos,0.0,False,,u,14,1,0,322,0,10820,3,0.0,0.0,Fred,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,779,333,777,334,772,331,781,335,,,,,,,0,0,0,0,0,0,175,107,744,312,781,335,560,203,0,0
,,493105,0,0,-1,1,2,3,5.3,4.8,0,Alejandro,4.8,382,False,,,49,493105.jpg,3.5,Garnacho,7.1,False,,a,14,1,74,1053614,12584,579467,769,1.0,15.1,Garnacho,1332,5,2,6,19,0,0,0,4,0,0,5,213,324.0,367.0,523.0,121.0,15,3.90,1.79,5.69,24.36,121,51,50,41,22,12,37,25,,,,,,,0.26,0.0,0.12,0.38,1.65,1.28,269,172,25,13,98,53,53,20,1.01,0.41
0,0,465527,0,0,-2,2,0,3,0.0,0.0,0,Hannibal,0.0,383,False,On loan to Sevilla until the end of the season,2024-01-17T09:58:47.009883Z,43,465527.jpg,2.2,Mejbri,0.1,False,,u,14,1,11,46045,0,44230,28,0.0,2.6,Hannibal,131,1,0,1,1,0,0,0,1,0,0,0,34,48.2,29.8,13.0,9.0,1,0.03,0.48,0.51,3.48,398,175,363,186,404,201,417,193,,,,,,,0.02,0.0,0.33,0.35,2.39,0.69,627,343,550,194,264,115,401,129,0.69,0.69
100,100,21205,0,0,0,0,0,1,0.5,0.0,0,Tom,0.0,384,False,,2023-08-11T13:00:07.024643Z,40,21205.jpg,0.0,Heaton,0.1,False,,a,14,1,0,4330,8,10130,7,0.0,0.0,Heaton,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,552,58,537,41,493,30,557,58,,,,,,,0,0,0,0,0,0,660,38,428,50,562,57,425,59,0,0
100,100,184667,0,0,0,0,1,2,0.7,0.2,0,Victor,0.2,386,False,,2023-12-08T17:00:10.069759Z,45,184667.jpg,3.3,Lindelöf,0.3,False,,a,14,1,43,86539,32,89795,19,0.0,9.6,Lindelof,900,1,1,3,10,0,0,0,1,0,0,3,203,199.4,94.5,40.0,33.5,10,0.25,0.31,0.56,16.15,234,85,235,65,307,95,267,86,,,,,,,0.02,0.0,0.03,0.05,1.62,1.0,377,64,358,125,118,23,295,111,1.0,0.3
100,100,95658,0,0,-3,3,0,2,2.3,1.8,0,Harry,1.8,387,False,,2023-12-12T23:30:09.929749Z,42,95658.jpg,3.3,Maguire,1.2,False,,a,14,1,43,440645,919,393998,169,0.4,10.2,Maguire,930,0,2,4,13,0,0,0,1,0,0,2,203,242.6,39.9,62.0,34.6,10,0.42,0.28,0.70,18.98,194,71,344,117,258,73,260,82,,,,,,,0.04,0.0,0.03,0.07,1.84,1.26,641,155,163,52,114,19,175,69,0.97,0.39
100,100,516895,0,0,-1,1,1,3,4.3,3.8,0,Kobbie,3.8,388,False,,2023-08-06T23:30:05.871870Z,44,516895.jpg,3.0,Mainoo,0.5,False,,a,14,1,27,72818,1957,26989,159,0.9,6.1,Mainoo,689,1,0,3,10,0,0,0,1,0,0,3,111,150.0,37.6,36.0,22.5,9,0.10,0.22,0.32,14.35,281,114,348,180,317,167,336,149,,,,,,,0.01,0.0,0.03,0.04,1.87,1.31,580,329,54,27,154,74,231,72,1.18,0.39
0,0,222690,0,0,-2,2,0,2,0.0,0.0,0,Tyrell,0.0,389,False,Knee injury - Unknown return date,2023-08-06T23:30:05.886466Z,43,222690.jpg,0.0,Malacia,0.0,False,,i,14,1,0,727,2,4815,2,0.0,0.0,Malacia,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,644,252,631,252,599,247,648,252,,,,,,,0,0,0,0,0,0,615,144,545,226,654,249,614,221,0,0
0,0,148225,0,0,-1,1,1,4,0.0,0.0,0,Anthony,0.0,390,False,Groin Injury - Expected back 06 Apr,2024-01-24T17:30:08.901521Z,64,148225.jpg,1.9,Martial,0.3,False,,i,14,1,25,34135,7,48860,43,0.0,3.9,Martial,439,1,1,1,6,0,0,0,0,0,0,2,73,67.2,85.0,97.0,24.5,5,1.24,0.14,1.38,8.54,372,43,252,36,202,43,327,41,,,,,2,,0.25,0.0,0.03,0.28,1.75,1.23,51,19,796,99,324,42,279,44,1.03,0.21
0,0,221820,0,0,-3,3,0,2,0.0,0.0,0,Lisandro,1.8,391,False,Knee injury - Expected back 30 Mar,2024-02-05T08:30:09.610876Z,47,221820.jpg,1.5,Martínez,2.2,False,,i,14,1,12,101398,9,593272,581,0.4,2.6,Martinez,557,0,1,1,10,1,0,0,3,0,0,0,116,129.8,44.9,2.0,17.6,7,0.00,0.08,0.08,9.12,301,118,329,110,448,164,362,129,,,,,,,0.0,0.0,0.01,0.01,1.47,1.62,321,37,169,55,376,133,128,55,1.13,0.16
100,100,195851,0,0,-4,4,2,3,3.3,2.8,0,Scott,2.8,392,False,,2023-09-27T09:00:08.838995Z,46,195851.jpg,3.8,McTominay,1.2,False,,a,14,1,75,421201,1510,317842,512,0.6,16.3,McTominay,1185,6,1,5,18,0,0,0,0,0,0,5,241,411.2,100.4,394.0,90.7,12,5.14,0.28,5.41,23.36,65,24,226,135,42,25,77,54,,,,,,,0.39,0.0,0.02,0.41,1.77,1.37,339,221,92,40,61,39,170,54,0.91,0.38
0,0,488404,0,0,-3,3,0,3,0.0,0.0,0,Facundo,0.0,394,False,On loan to Granada until the end of the season,2024-02-02T15:29:26.735059Z,42,488404.jpg,1.4,Pellistri Rebollo,0.2,False,,u,14,1,13,57609,0,55575,108,0.0,3.1,Pellistri,164,0,1,0,2,0,0,0,0,0,0,0,36,47.0,19.3,66.0,13.3,1,0.51,0.39,0.90,4.17,401,178,389,196,249,133,388,175,,,,,,,0.28,0.0,0.21,0.49,2.29,1.1,652,350,524,184,382,169,323,100,0.55,0.0
100,100,90152,0,0,-1,1,1,2,1.3,0.8,0,Raphaël,0.8,395,False,,2023-12-23T18:00:10.557765Z,49,90152.jpg,2.2,Varane,2.2,False,,a,14,1,31,453109,157,624376,149,0.2,6.3,R.Varane,809,1,0,2,14,0,0,0,1,0,0,2,185,215.0,30.3,78.0,32.4,9,0.79,0.33,1.12,14.73,217,77,362,127,232,61,275,91,,,,,,,0.09,0.0,0.04,0.13,1.64,1.56,226,24,280,91,270,89,127,54,1.0,0.22
100,100,176297,0,0,-6,6,0,3,4.7,4.2,0,Marcus,4.2,396,False,,2024-01-29T07:30:10.014670Z,84,176297.jpg,3.5,Rashford,11.1,False,,a,14,1,77,955942,574,4426605,1578,0.5,9.2,Rashford,1568,5,3,5,26,0,0,0,2,0,0,0,224,321.8,253.1,512.0,108.5,18,5.25,2.29,7.54,31.45,123,52,89,67,25,14,49,35,,,2,,3,,0.3,0.0,0.13,0.43,1.81,1.49,9,5,43,21,103,55,37,14,1.03,0.29
0,0,209243,0,0,-3,3,0,3,0.0,0.0,0,Jadon,0.0,397,False,On loan to Borussia Dortmund until the end of the season,2023-09-15T15:30:08.418514Z,67,209243.jpg,1.0,Sancho,0.4,False,,u,14,1,3,6844,0,69732,10,0.0,0.4,Sancho,76,0,0,0,1,0,0,0,0,0,0,0,11,9.8,14.8,12.0,3.6,0,0.00,0.07,0.07,1.86,463,205,405,202,412,204,456,207,,,,,,,0.0,0.0,0.08,0.08,2.2,1.18,43,25,798,347,491,233,263,83,0.0,0.0
100,100,106760,0,0,-3,3,0,2,2.7,2.2,0,Luke,2.2,398,False,,2023-12-27T01:00:09.837771Z,52,106760.jpg,3.0,Shaw,3.5,False,,a,14,1,30,333070,778,2365280,201,0.4,5.8,Shaw,870,0,1,4,12,0,0,0,5,0,0,0,190,190.2,184.1,29.0,40.3,10,0.05,0.84,0.89,18.19,242,90,132,28,345,117,231,70,4,,,,,,0.01,0.0,0.09,0.1,1.88,1.24,151,15,134,41,163,40,93,33,1.03,0.41
,,472464,0,0,-1,1,0,4,0.5,0.0,0,Shola,0.0,399,False,,,44,472464.jpg,0.0,Shoretire,0.2,False,,a,14,1,0,34988,33,36508,34,0.0,0.0,Shoretire,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,672,68,661,68,630,65,676,69,,,,,,,0,0,0,0,0,0,559,98,588,53,682,73,313,50,0,0
0,0,180184,0,0,-3,3,0,3,0.0,0.0,0,Donny,0.0,400,False,On loan to Eintracht Frankfurt until the end of the season,2024-01-02T10:03:20.831530Z,47,180184.jpg,1.0,van de Beek,0.0,False,,u,14,1,1,1483,0,4787,1,0.0,0.2,Van de Beek,2,0,0,0,0,0,0,0,0,0,0,0,3,0.0,10.3,6.0,1.6,0,0.04,0.03,0.07,0.00,760,318,423,208,421,211,480,217,,,,,,,1.8,0.0,1.35,3.15,0.0,0.0,317,208,707,283,473,219,553,198,0.0,0.0
50,50,214590,0,0,-1,1,1,2,0.2,0.0,0,Aaron,0.0,401,False,Leg injury - 50% chance of playing,2024-01-29T07:30:10.031937Z,44,214590.jpg,2.4,Wan-Bissaka,1.8,False,,d,14,1,29,571237,9,699100,302,0.0,6.6,Wan-Bissaka,882,0,1,2,15,0,0,0,3,0,0,5,188,210.4,85.3,33.0,33.0,10,0.07,1.03,1.10,17.71,223,80,251,72,331,109,270,88,,,,,,,0.01,0.0,0.11,0.12,1.81,1.53,531,105,572,234,239,75,140,59,1.02,0.2
100,100,202641,0,0,-2,2,2,1,3.3,2.8,0,André,2.8,597,False,,2023-12-30T22:30:10.448027Z,48,202641.jpg,3.6,Onana,11.7,False,,a,14,1,83,913570,975,2489209,895,0.6,17.3,Onana,2070,0,0,7,32,0,0,0,4,0,79,6,443,635.0,20.2,0.0,65.6,23,0.00,0.03,0.03,38.64,9,5,387,2,754,85,136,4,,,,,,,0.0,3.43,0.0,0.0,1.68,1.39,294,10,93,10,79,9,35,7,1.0,0.3
100,100,497894,0,0,0,0,1,4,7.7,7.2,0,Rasmus,7.2,617,False,,2023-11-12T02:00:10.258583Z,70,497894.jpg,3.3,Højlund,6.2,False,,a,14,1,59,1540198,8766,1084993,1945,1.0,8.4,Højlund,1288,4,2,5,18,0,0,0,2,0,0,7,167,226.0,189.2,382.0,79.6,15,3.84,0.61,4.45,21.70,205,27,128,17,46,19,105,21,,,,,,,0.27,0.0,0.04,0.31,1.52,1.26,33,13,6,2,128,23,62,10,1.05,0.35
,,487828,0,0,-1,1,0,3,1.5,1.0,0,Omari,1.0,632,False,,,44,487828.jpg,4.0,Forson,0.0,False,,a,14,1,4,1097,3,1564,0,0.2,0.9,Forson,4,0,1,0,1,0,0,0,0,0,0,0,13,17.2,10.5,0.0,2.8,0,0.00,0.01,0.01,0.13,450,200,422,207,633,249,466,212,,,,,,,0.0,0.0,0.22,0.22,2.92,22.5,566,322,236,110,49,31,649,250,0.0,0.0
